mp_id,mp_x,mp_y,mp_z,descriptor_hex,observations
17124,-1.058012,-0.299542,0.924009,"1dddffffa462efef77d3efb371ef2b4bffeeebc6fdf93bef2eefd706a7f9fcc8","32;38;39"
12335,0.133845,0.007283,0.405092,"68fb183ab9d916bf8b3dbc2dae9f4290875bcd504608cab5efd534fb521c8f9b","19;27;29;42;43;44;46"
17049,-0.642784,0.117208,0.783796,"398f424311ba43b07505ee8a6b609ab458e6ccec3cb865afa2fd8051e78fda44","33;34;38;39"
17027,-0.477972,0.106453,0.807899,"d14d0527900e4eb674a24a44f73391f304667c6ee9d8512ea4ae640028f10328","33;38;39"
16955,-0.536531,0.128317,0.515066,"4b31368c3bd1b048efc0b1abaedc67e6fab9fee18763ced992500bbf5f2e2b97","32;33;34;37;38"
16945,-0.371320,-0.081985,0.560896,"b4dfdcaefa0317e81feaf9ef766a0b50ffcd6fe36c634b7ff8a62fbe7d736293","38;39;40;41"
16854,-0.221044,0.018954,0.486014,"968c879e92a3aeea9682429260e239c179eb22af70dd0f7f3826df00b1782188","14;16;17;31;33;38;41;42"
17345,-0.527122,0.131251,0.523967,"5aab36be7bc11848afbc81a9eccf6a52eeb1efc14e438ad19bd10bbb12262743","33;38;39"
17889,-0.337613,-0.289249,1.006284,"78b564455d5a553f71e4ef8d6b2d96f67ac6ec2cfcfbf58effff451363a6ce5e","16;39;40;41;43"
17820,-0.485151,0.093359,0.811494,"7461009e1dc98668cea08108c6c06980d8616a634c63da1cb1800f3d513b1b82","15;31;32;39;40;41"
17807,-0.453438,0.102793,0.821505,"ec2415720d6d4388f3b2a118c27149bf99d4682a2866db33c3d2513fd26b4622","31;32;39;40;41"
17777,-0.381061,-0.109933,0.585030,"5d25f667a23a7eb079e236e8df77dbbb37d7fdeea5d0ad68eeeb6580e6f78b71","32;33;39;40;41"
17769,-0.456052,0.086792,0.555889,"e5709d652c4f439860baa348d751493b90546c6a2964f908c589613448334222","14;31;40"
17240,-0.225589,0.012609,0.472675,"39416aec54034b784500f50a5341b17078a816ee48a3241cd2e9a01877ab70a0","29;32;33;34;35;37;38;39;40;41"
17222,-0.164522,-0.035028,0.488718,"ed589765214e679468ea224cd637413b9474686ae1f4f128c5ba4514c8f34271","15;32;33;34;37;39"
17221,-0.199354,0.002107,0.481234,"bfdfe3adf416eefe35cadae7796e97e47fce37efed92edee3e6faf842ff678dd","32;33;34;39;40"
18706,0.164281,0.027338,0.379256,"75410a8c0a4b83482ca4e10a46420b55f8ac4ae20993515cb1200b3e713b2224","21;43;44;45"
13992,-0.163568,-0.033826,0.503841,"6da894521d9dc0c8cbb0a408ead854b6c9ecfa188f6bdab19bd9057f5b0c5a04","14;31;32;40"
13985,-0.154944,-0.000434,0.473259,"76e93a3a0f89d6e0cbb4a00b26d86612a9e3e9434e6b9a31fb510d3b510e1b0e","31;32;33;34;39;40;41"
13979,-0.153229,-0.000080,0.469770,"78a9ac328d9d54c6cbb5a4092ac97612c9e2e9154e6bdab1fbd9157bd31cde4e","16;31;32;33;34;38;39;40;41"
13969,0.027978,-0.157637,0.516639,"6c5afbee604c6f9823ee7fad77f74b5a77fc3d8e4816f962d7aee58c22f32671","17;31;40"
13953,-0.182892,0.087031,0.424385,"b2e0e69d4fcba048b6b6c29b60cc77cf79fcfb812ef7cfd11d22db3f752c3ece","14;15;16;31;32;33;34;37;38;39;40"
13948,-0.029133,-0.038091,0.459531,"b5cfc50f9e0346ef52a2eada7360990079c668ae78fb4d2eb8a6e514e9faf088","14;15;16;31;39;40"
13923,-0.145123,0.088853,0.425895,"6cf52100dd5dd7eb53f6ac09c27d4f109948e2726a62fa1f7f55057fd27e56f2","16;28;29;31;32;33;40;41;42"
13912,0.014449,-0.045526,0.451918,"46e9969a99c996eeae358819a4e260c68163ea53564bca71b9165f7b90078f0e","14;15;31;40"
13905,-0.031940,0.012030,0.438313,"88ae183a59a552e2b31e60112f83001181bbc6826e6e1a3fe3c3302972016e8a","15;31;32;42"
13890,-0.066005,0.045102,0.418916,"03a1ef4035c67937ebdd5601189d5630a60475ddd6e8b7c44b5896c00680f66e","15;17;31;32"
18601,-0.355502,-0.290285,0.974854,"07cd639bd485aff41e417842fcee3c607ffb13d3c3ba3aff2d1c8ec095dbe1f8","18;19;42;43"
13887,-0.072826,0.053646,0.414473,"2f5c7049fb5f5f9e77e27c885a1d97fc1ff0b60c9dba75de377f14c2f7d4ee75","28;31;33;39;40"
14537,-0.458582,-0.172477,0.653227,"f478b9e0a84d579ca2b8a009979f413a86f57d520967da32f9c9253cc031063b","33;39;40"
14535,-0.450634,-0.156562,0.638794,"e068955609ce4700e3a8a308f293453f80f4684a09e7f92881da413042134622","15;16;32;33;38;39;40;41"
14521,-0.403236,-0.037199,0.512708,"50a9925689cd06c6a3a1a808fef3489681f668125b4b9a21a9d41572ca528a0a","32;33;34;35;36;37;38"
14520,-0.407769,-0.043139,0.520212,"a0f72c293d4d57bd53fcb12dc6494a119940ec636e62cb1fedd2653f500e5653","32;33;34;35;37;38;39"
14517,-0.407789,-0.041181,0.519209,"2cbf3521b84b53b823f428edc745c1951754cc728b70e91cecd12574e6af0671","32;33;34;35;36;38;39;40"
16869,-0.219870,0.012871,0.473483,"34606b6c4c03c84845a0f2ca534935587aac17a808b7450c12ea811465aa7280","16;31;33;34;38;39;40"
14512,-0.408760,-0.025051,0.509712,"7c79b964284d573861aca40817d1413280f46c6a4863fa08f3e9653860b34622","15;16;31;32;33;34;35;36;37;38;39"
14475,-0.180440,-0.084589,0.527268,"212055492e8ba0406e206262b2188428ea0c6a0900b8451084a81212550851ac","32;33;38;39;40"
14471,-0.233349,0.015422,0.462380,"2d657147f44feff875e07d4a51759d347edc12eae1b27d5e6f9e250467fb52e0","33;34;35;36;37;38;39;40"
